,analizo_acc_mean,analizo_accm_mean,analizo_amloc_mean,analizo_anpm_mean,analizo_cbo_mean,analizo_dit_mean,analizo_lcom4_mean,analizo_mmloc_mean,analizo_noa_mean,analizo_noc_mean,analizo_nom_mean,analizo_npa_mean,analizo_npm_mean,analizo_rfc_mean,analizo_sc_mean,folder,category,agent_type,type
172,1.53488372093,1.53262366339,7.4639639772000015,1.08501940946,1.58139534884,0.860465116279,3.06976744186,15.8604651163,2.6976744186,0.186046511628,5.11627906977,0.232558139535,4.186046511630002,15.418604651199999,4.3023255814,0,Mobile,non-agent,git-hub
173,1.17948717949,2.43592251077,14.4004773698,1.2343407869299998,1.17948717949,0.282051282051,4.564102564100001,28.205128205100003,2.82051282051,0.230769230769,10.435897435900001,1.30769230769,9.05128205128,27.3846153846,4.4871794871800015,0,Mobile,non-agent,git-hub
175,2.26168224299,1.53261023845,9.71313693349,0.955005051078,2.1214953271,0.915887850467,3.1962616822400003,22.3644859813,3.8691588785,0.383177570093,7.383177570089999,0.532710280374,5.05607476636,22.8691588785,8.90654205607,0,Mobile,non-agent,git-hub
176,1.5625,1.73572324354,9.251993755119999,0.7840450231080001,1.375,0.5625,4.625,36.6875,6.5625,0.1875,9.0,0.8125,6.8125,27.0625,17.0625,0,Mobile,non-agent,git-hub
177,0.794117647059,1.84110570802,10.6009268917,0.956172830438,1.02941176471,0.588235294118,1.97058823529,31.3235294118,7.794117647060001,0.0294117647059,7.6176470588199985,0.294117647059,4.76470588235,30.9117647059,2.32352941176,0,Mobile,non-agent,git-hub
180,1.83516483516,1.66366782164,7.5361395918,0.8930307000130001,1.67032967033,0.802197802198,3.38461538462,19.4395604396,2.94505494505,0.32967032967,6.65934065934,0.846153846154,5.2197802197800005,18.5164835165,7.58241758242,0,Mobile,non-agent,git-hub
182,0.98828125,1.69139897006,38.9731489294,0.791054623979,0.9765625,0.8359375,4.109375,58.89453125,4.5078125,0.19140625,6.6796875,0.13671875,4.484375,15.640625,5.421875,0,Mobile,non-agent,git-hub
183,0.933333333333,3.0758371869700003,15.4965668695,1.04594455786,1.11111111111,0.533333333333,4.91111111111,31.8888888889,4.66666666667,0.0,11.488888888900002,1.11111111111,7.755555555560001,37.8666666667,3.77777777778,0,Mobile,non-agent,git-hub
185,1.31687242798,2.10277104113,11.0977138259,1.2044558293799998,1.3621399177000002,0.893004115226,3.79835390947,29.0987654321,4.03703703704,0.144032921811,6.168724279839998,1.01234567901,5.205761316869999,16.5637860082,5.79835390947,0,Mobile,non-agent,git-hub
187,0.944444444444,1.54667688279,9.84178866401,1.4502738002700002,0.888888888889,0.611111111111,2.55555555556,30.555555555599998,6.55555555556,0.111111111111,8.27777777778,0.222222222222,5.44444444444,29.0,2.83333333333,0,Mobile,non-agent,git-hub
190,1.27430555556,1.25908388715,3.62677633779,1.76352711745,1.0,0.529513888889,8.446180555560003,7.90798611111,3.11631944444,0.366319444444,9.210069444439998,2.14583333333,8.78125,14.8350694444,10.963541666700001,0,Mobile,non-agent,git-hub
191,2.1632996633,1.45426470711,9.706848802669999,0.8625461884829999,2.32323232323,1.02356902357,3.45117845118,23.6111111111,3.27441077441,0.530303030303,7.0858585858600005,0.611111111111,5.31313131313,27.483164983200002,8.97306397306,0,Mobile,non-agent,git-hub
192,0.5,1.70336399069,11.113867255499999,0.988650901381,0.396551724138,1.0,5.03448275862,26.344827586199997,3.03448275862,0.137931034483,8.03448275862,0.137931034483,6.9137931034500015,15.7586206897,2.05172413793,0,Mobile,non-agent,git-hub
194,1.03225806452,1.74983499757,8.99460819273,0.750242102222,1.09677419355,0.290322580645,3.1935483871,21.5161290323,3.48387096774,0.0322580645161,7.48387096774,0.0967741935484,6.354838709680001,21.9677419355,4.51612903226,0,Mobile,non-agent,git-hub
195,0.7727272727269999,1.60860553588,7.803010625739999,1.22524596616,0.8181818181820001,0.545454545455,1.81818181818,16.0909090909,3.68181818182,0.0909090909091,5.818181818180001,0.0,4.0,18.1818181818,1.5,0,Mobile,non-agent,git-hub
198,0.0909090909091,2.2020202020200004,27.2765151515,1.0303030303,0.0909090909091,0.181818181818,2.72727272727,59.9090909091,6.181818181819999,0.0,4.63636363636,0.545454545455,4.45454545455,17.0909090909,0.181818181818,0,Mobile,non-agent,git-hub
202,1.17322834646,1.95031684968,9.14855518995,1.16447891182,0.992125984252,0.535433070866,2.94488188976,20.0078740157,2.81102362205,0.173228346457,7.62992125984,0.889763779528,6.41732283465,21.645669291300006,4.1968503937,0,Mobile,non-agent,git-hub
203,0.739130434783,1.30024282664,5.9527939824699985,1.0194791628,0.782608695652,0.739130434783,3.34782608696,15.804347826099999,6.21739130435,0.239130434783,9.369565217389999,0.586956521739,5.60869565217,32.3043478261,2.95652173913,0,Mobile,non-agent,git-hub
204,2.71473354232,1.69034215716,8.1806930804,1.08538973298,2.34952978056,1.0078369906,2.76959247649,23.9843260188,3.75862068966,0.489028213166,7.63322884013,0.590909090909,5.5407523511,26.6739811912,9.073667711599999,0,Mobile,non-agent,git-hub
205,1.64248704663,2.57541894415,17.3451717027,0.448402028811,1.01554404145,1.33678756477,2.17616580311,25.0880829016,0.725388601036,0.7150259067360001,3.20207253886,0.212435233161,2.55440414508,8.53886010363,4.88601036269,0,Mobile,non-agent,git-hub
206,0.921296296296,1.1442791693,5.12949211812,0.8858061071700001,0.689814814815,0.611111111111,2.43981481481,8.694444444439997,1.36574074074,0.421296296296,3.62037037037,0.037037037037,2.43981481481,8.53240740741,1.77314814815,0,Mobile,non-agent,git-hub
207,1.23046875,1.92205255995,13.1615579091,0.957971180746,1.27734375,0.609375,3.25,25.359375,3.05859375,0.16015625,6.125,0.3203125,4.24609375,15.6875,4.38671875,0,Mobile,non-agent,git-hub
209,1.13698630137,2.0151824623900003,10.5167394632,1.25411000592,1.06849315068,0.630136986301,4.46575342466,30.369863013699998,5.6438356164400005,0.164383561644,8.95890410959,1.46575342466,5.6301369863,29.342465753400003,5.726027397259999,0,Mobile,non-agent,git-hub
210,3.18541666667,2.02143204934,12.7725720694,0.631338714444,3.29583333333,1.59166666667,2.775,30.2791666667,4.29166666667,0.647916666667,6.03958333333,1.65625,4.18958333333,23.9270833333,11.55,0,Mobile,non-agent,git-hub
211,1.06,1.3276131491,8.27956398542,1.14624245715,1.4,0.72,2.38,17.4,4.58,0.12,8.56,0.92,6.14,27.86,4.82,0,Mobile,non-agent,git-hub
213,0.4,2.36169697623,23.293601881799997,0.976322775264,0.48,0.64,2.2,62.2,6.0,0.0,5.12,0.72,4.6,17.24,1.16,0,Mobile,non-agent,git-hub
214,1.44864864865,1.26580582832,6.30261404582,0.713149403162,1.35135135135,0.318918918919,3.80540540541,12.9297297297,1.63783783784,0.297297297297,10.0,0.162162162162,8.99459459459,28.221621621599997,4.12432432432,0,Mobile,non-agent,git-hub
217,0.916666666667,1.31513533653,6.87245133715,0.8744165864360001,1.16666666667,0.507575757576,3.97727272727,14.9318181818,4.5,0.17424242424199998,6.6363636363600005,1.95454545455,5.840909090909999,24.303030303000003,7.143939393939999,0,Mobile,non-agent,git-hub
218,1.31111111111,1.3704761904799998,6.6640191598500005,1.15229076479,1.08888888889,1.1,2.05555555556,13.811111111099999,3.2,0.35555555555600005,4.62222222222,0.577777777778,2.92222222222,14.0,2.2888888888900003,0,Mobile,non-agent,git-hub
220,1.23163841808,1.61179249664,7.12612615267,0.99076169133,1.76271186441,0.0960451977401,2.68926553672,14.011299435,1.77966101695,0.101694915254,3.96610169492,1.58757062147,3.80225988701,11.214689265499999,10.3785310734,0,Ide,non-agent,git-hub
221,1.11764705882,1.95948234999,10.0457179273,0.886168552026,1.1529411764700002,0.447058823529,3.4705882352900006,33.4941176471,4.31764705882,0.211764705882,9.588235294119999,0.7294117647059999,7.694117647060001,33.2705882353,5.811764705880001,0,Ide,non-agent,git-hub
223,2.03054989817,2.1385714887900003,12.063155965,1.1222253121,1.81873727088,0.820773930754,3.50305498982,30.4317718941,2.64358452138,0.419551934827,6.006109979630001,1.18940936864,4.55600814664,17.979633401199997,11.0,0,Ide,non-agent,git-hub
224,2.40456431535,4.25752056569,19.9532144581,1.38598625683,2.40456431535,0.541493775934,5.82987551867,88.2842323651,4.44605809129,0.251037344398,11.1369294606,1.85477178423,8.728215767630001,43.5933609959,23.0850622407,0,Ide,non-agent,git-hub
225,0.5652173913040001,1.11158651359,8.0925400662,1.32509399797,0.489130434783,1.02173913043,19.4239130435,12.8586956522,3.79347826087,0.380434782609,22.0217391304,0.597826086957,18.6195652174,54.010869565200004,23.2608695652,0,Ide,non-agent,git-hub
227,0.385714285714,1.5341638322,6.42930839002,0.924138321995,0.428571428571,0.6857142857140001,2.52857142857,9.97142857143,2.04285714286,0.0285714285714,4.12857142857,0.5,2.7142857142900003,8.67142857143,2.18571428571,0,Ide,non-agent,git-hub
229,3.01100917431,1.57899047752,15.5152134024,0.814972241118,2.10091743119,1.21651376147,5.50886850153,141.39021406700002,2.16085626911,0.552293577982,7.33822629969,0.306422018349,6.13455657492,18.4128440367,26.511314984699997,0,Ide,non-agent,git-hub
230,4.128342245990002,2.67726838508,15.6226083604,1.08936929027,3.82531194296,1.39393939394,4.97682709447,57.087344028500006,5.63992869875,0.550802139037,12.9465240642,1.17468805704,11.0534759358,59.3315508021,38.1639928699,0,Ide,non-agent,git-hub
231,0.95,2.0703041403,10.0846167721,0.8685972360969999,1.3,0.95,3.75,30.85,4.35,0.05,7.1,0.9,6.6,21.35,6.45,0,Ide,non-agent,git-hub
232,1.5135135135100002,1.6095529620500002,8.32019041769,0.90863022113,1.31081081081,0.682432432432,3.09459459459,14.5405405405,1.9527027027,0.317567567568,4.91216216216,0.317567567568,3.93243243243,11.2297297297,4.729729729730001,0,Ide,non-agent,git-hub
233,1.75298804781,1.6485990811000002,8.48085628779,0.905572548968,1.70517928287,0.498007968127,3.93227091633,22.6772908367,3.33067729084,0.258964143426,8.18326693227,0.665338645418,5.9083665338600015,26.3784860558,12.772908366500001,0,Ide,non-agent,git-hub
234,0.8904109589040001,1.73823841375,8.161053339139999,1.13495215927,0.917808219178,0.712328767123,2.05479452055,19.1643835616,3.23287671233,0.0684931506849,6.05479452055,0.328767123288,4.53424657534,20.2602739726,2.7397260274,0,Ide,non-agent,git-hub
235,3.61151079137,2.20360262618,12.707372957899999,1.03979024573,2.97841726619,1.4892086330899998,2.69064748201,24.7122302158,3.23741007194,0.510791366906,4.90647482014,1.3597122302200002,3.640287769780001,18.0143884892,8.84172661871,0,Ide,non-agent,git-hub
236,1.6241134751800002,1.93938764558,9.56383575068,1.05915264102,1.1531914893600002,1.11205673759,4.04255319149,27.270921985799998,1.90070921986,0.357446808511,7.503546099289999,0.706382978723,6.019858156030001,16.6666666667,5.94042553191,0,Ide,non-agent,git-hub
237,2.42296511628,1.75120254065,11.5642806502,1.10738020156,1.78924418605,1.4898255814,4.024709302330002,38.9941860465,3.88808139535,0.486918604651,8.228197674419999,1.03488372093,6.24854651163,23.3125,11.4970930233,0,Ide,non-agent,git-hub
238,2.54679802956,1.86755975035,10.4981946293,1.28371699419,3.5517241379300004,0.221674876847,4.34482758621,45.0049261084,2.34975369458,0.206896551724,10.3054187192,1.52709359606,9.81280788177,45.088669950699995,38.6551724138,0,Ide,non-agent,git-hub
239,3.0493723849400003,2.51142784261,11.467258409200001,1.08893757287,2.58075313808,1.09121338912,4.841841004180001,33.4225941423,3.30627615063,0.540585774059,7.995815899580001,1.00418410042,5.98661087866,24.1807531381,22.1447698745,0,Ide,non-agent,git-hub
240,1.35526315789,1.37202380952,5.80981288448,0.906104275841,1.11842105263,0.907894736842,2.75,9.68421052632,2.64473684211,0.315789473684,4.78947368421,0.315789473684,3.48684210526,12.1710526316,3.21052631579,0,Ide,non-agent,git-hub
241,1.7470588235299995,2.18820576091,10.880330620599999,1.31611985503,1.6794117647100002,1.04411764706,3.29705882353,26.3735294118,3.15882352941,0.282352941176,7.0470588235300005,0.964705882353,5.63529411765,21.3882352941,6.24411764706,0,Ide,non-agent,git-hub
242,2.0195035461,1.44799925625,6.49313099832,0.731748877313,0.409574468085,2.39007092199,8.78723404255,14.8209219858,0.945921985816,0.731382978723,10.745567375899999,0.33865248227,9.478723404260002,17.2615248227,9.66578014184,0,Ide,non-agent,git-hub
243,2.17990495587,1.5884465868900002,10.6012925949,0.8437323087880001,1.79293957909,1.01968771215,3.49083503055,22.5906313646,2.9063136456200005,0.513238289206,6.66191446029,0.593346911066,5.473183978280001,19.3469110659,7.226748133060001,0,Ide,non-agent,git-hub
244,2.6,1.58407285868,9.3502731731,1.18048223829,2.26609195402,0.916091954023,3.02586206897,18.3344827586,1.7494252873599998,0.405172413793,4.9431034482800005,0.42816091954,3.36666666667,14.728735632200001,9.37471264368,0,Ide,non-agent,git-hub
245,2.73041894353,1.40140172459,6.41245097278,0.96999689459,1.73132969035,1.69216757741,3.17213114754,13.2950819672,1.72313296903,0.532786885246,5.95719489982,0.642987249545,4.193989071040002,14.316939890699999,5.873406193080001,0,Ide,non-agent,git-hub
246,2.5548098434,2.20175089729,14.153804046800001,1.22698307306,1.87024608501,1.4205816554799997,11.6689038031,57.05816554810001,6.99776286353,0.579418344519,18.807606264,2.6196868008900003,15.6219239374,55.1521252796,66.98210290829999,0,Ide,non-agent,git-hub
247,2.2049469964700004,2.04850311533,9.752327968660001,1.00601310074,2.06360424028,0.929328621908,2.36395759717,25.6501766784,3.90106007067,0.448763250883,7.3180212014100015,0.674911660777,5.3816254417,26.296819788,5.18727915194,0,Ide,non-agent,git-hub
248,2.27401340283,1.7858054698900003,9.019628547649999,0.963258483349,1.95681310499,1.06999255398,3.05063291139,21.504095309,2.9597915115400006,0.371556217424,6.921816828,0.870439314966,5.3015636634400005,20.679076694000003,7.30900967982,0,Ide,non-agent,git-hub
249,1.6535714285699998,1.7141759559099998,9.77737036207,0.8880857427700001,1.35714285714,1.01785714286,5.00357142857,40.510714285700004,2.87857142857,0.367857142857,9.04285714286,0.65,7.93214285714,21.978571428600002,4.85714285714,0,Ide,non-agent,git-hub
250,2.16174734357,2.22101581153,10.703774831,1.02998972083,1.7449822904400003,1.15230224321,3.86304604486,29.4675324675,3.41440377804,0.4462809917360001,7.6635182998800015,0.883116883117,7.00708382527,23.334120425,13.286894923299998,0,Ide,non-agent,git-hub
251,0.975,1.58430611056,7.510947143130001,0.8612302627930001,0.8,0.7,1.875,15.85,2.3,0.225,4.925,0.125,3.3,15.25,1.775,0,Ide,non-agent,git-hub
252,0.894444444444,2.51681151837,22.8642802989,1.13125648667,1.1314814814799998,0.848148148148,4.679629629630001,54.4759259259,3.84814814815,0.253703703704,9.107407407410001,1.04074074074,8.49259259259,27.192592592600004,20.4666666667,0,Ide,non-agent,git-hub
253,2.69053117783,2.2780501866900003,12.394174005999998,1.1603955178899998,2.44688221709,1.20977675135,4.2759815242500006,54.8583525789,3.05966127791,0.453040800616,8.767513471900001,1.05812163202,6.32525019246,32.8356428022,16.3090839107,0,Ide,non-agent,git-hub
254,1.06698564593,1.3682890841600002,6.74076055139,0.795531138257,0.808612440191,1.04784688995,2.66985645933,10.875598086099998,1.4162679425799998,0.349282296651,4.95215311005,0.0813397129187,3.13875598086,11.004784689000001,2.43062200957,0,Ide,non-agent,git-hub
255,2.47404844291,1.90601267918,23.7508872537,1.08431192724,2.39446366782,0.757785467128,3.40484429066,44.5397923875,3.8892733564,0.411764705882,7.35640138408,1.20761245675,6.522491349480001,22.944636678200002,9.92041522491,0,Ide,non-agent,git-hub
256,0.459459459459,3.72445302445,27.0638996139,1.2314993565,0.675675675676,0.621621621622,1.5135135135100002,119.324324324,8.2972972973,0.027027027027,3.7027027027,0.7027027027030001,2.48648648649,19.027027027,1.13513513514,0,Ide,non-agent,git-hub
258,2.42777777778,2.37382095365,15.2530068032,1.0322885765,2.25,0.892592592593,3.59444444444,44.0574074074,4.64074074074,0.296296296296,8.13888888889,0.664814814815,5.764814814809999,30.35,12.4851851852,0,Ide,non-agent,git-hub
259,1.93023255814,1.87786021867,9.26011800036,1.03949618086,0.926481620405,2.06526631658,3.33458364591,17.288072018,1.11927981995,0.652663165791,5.20705176294,0.3855963991,4.34733683421,10.9969992498,4.721680420109999,0,Ide,non-agent,git-hub
260,1.8,2.43734810858,13.5376029776,1.04575774483,1.75056179775,0.878651685393,3.1370786516900004,38.1775280899,4.54831460674,0.4,8.30786516854,1.42921348315,7.611235955060001,29.773033707899998,7.388764044939999,0,Ide,non-agent,git-hub
261,1.86666666667,3.57061818765,149.66305363200001,0.7691976033239999,1.92380952381,0.7523809523810001,3.6380952381,187.971428571,3.92380952381,0.247619047619,5.10476190476,1.81904761905,3.73333333333,16.2666666667,12.961904761900001,0,Ide,non-agent,git-hub
262,1.4565217391299998,2.10371858021,10.7323080854,1.39276858114,1.4347826087,0.5,3.1521739130400004,30.0,4.04347826087,0.28260869565200003,10.347826087,0.304347826087,8.130434782610001,31.8260869565,4.30434782609,0,Ide,non-agent,git-hub
263,3.12857142857,2.84297733972,19.123266914600002,0.924939166739,1.35476190476,0.817857142857,2.29761904762,53.38095238100001,5.87619047619,0.0642857142857,6.75357142857,0.8321428571430001,5.56666666667,27.903571428600006,4.1428571428600005,0,Ide,non-agent,git-hub
264,1.17322834646,1.95031684968,9.14855518995,1.16447891182,0.992125984252,0.535433070866,2.94488188976,20.0078740157,2.81102362205,0.173228346457,7.62992125984,0.889763779528,6.41732283465,21.645669291300006,4.1968503937,0,Ide,non-agent,git-hub
265,1.89568706118,1.7647146110900005,11.7078745753,0.716024477991,1.14894684052,1.24272818455,11.315446339000001,35.4879638917,5.162487462390001,0.530090270812,12.5952858576,1.17452357071,10.9017051153,23.5611835507,70.0651955868,0,Ide,non-agent,git-hub
266,1.24675324675,1.60435440859,9.603383063130002,1.6477372712,1.7217068645599998,0.515769944341,5.33209647495,24.3896103896,12.2504638219,0.148423005566,10.0816326531,10.0111317254,7.8719851577,35.8849721707,19.8571428571,0,Ide,non-agent,git-hub
267,1.73573573574,2.03154715853,9.96841361415,0.827839517553,1.48948948949,0.656156156156,2.7957957958,21.885885885900002,2.63663663664,0.313813813814,6.38588588589,0.836336336336,4.777777777780001,26.7327327327,5.34384384384,0,Ide,non-agent,git-hub
268,1.4866468842700002,1.855529171,7.7825346828100015,1.3824123948,1.54599406528,1.16913946588,3.3293768546,17.3946587537,2.3442136498500004,0.240356083086,6.22848664688,0.6112759643919999,4.30860534125,17.017804154300002,6.79821958457,0,Ide,non-agent,git-hub
269,2.6853725851,1.4030443979299998,6.50130855832,0.97673804917,1.67985280589,1.69457221711,3.1628334866600003,13.161913523499999,1.70561177553,0.535418583257,5.949402023919999,0.653173873045,4.21159153634,14.316467341300001,5.64029438822,0,Ide,non-agent,git-hub
270,1.23602484472,1.6090819208899998,9.3270538867,0.904580019465,1.0,0.7577639751549999,2.68944099379,19.322981366500002,2.9875776397500005,0.32298136646,5.69565217391,0.44099378882,3.72670807453,15.049689440999998,3.987577639750001,0,Ide,non-agent,git-hub
271,0.08333333333330001,1.86661433804,21.283695273,0.431617390546,0.08333333333330001,0.666666666667,4.91666666667,44.8333333333,8.666666666669999,0.0,11.0,0.416666666667,7.083333333330001,26.6666666667,0.666666666667,0,Ide,non-agent,git-hub
272,0.682310469314,1.4411569052200002,10.1854631307,1.05333170311,0.58844765343,0.5541516245489999,3.73285198556,16.5812274368,2.80685920578,0.115523465704,5.02346570397,0.108303249097,4.3555956678699985,10.8014440433,2.12815884477,0,Ide,non-agent,git-hub
273,1.88721804511,1.72242996932,5.1637089728699985,0.566373923174,0.423558897243,2.6766917293200003,7.18045112782,11.8621553885,0.761904761905,0.93984962406,8.872180451130001,0.130325814536,6.88220551378,12.9523809524,2.2305764411,0,Ide,non-agent,git-hub
274,1.84231536926,2.65385492006,12.071294413499999,1.19015382912,1.9580838323400005,0.62874251497,4.67864271457,44.2395209581,4.4870259481,0.177644710579,10.0558882236,1.77245508982,8.734530938119999,36.4610778443,17.0179640719,0,Ide,non-agent,git-hub
275,1.3153942428,1.67177524908,6.120845708919999,0.8511774351610001,0.772215269086,1.78723404255,4.62453066333,12.8948685857,1.02503128911,0.5581977471840001,6.972465581980001,0.180225281602,5.10888610763,12.7284105131,7.19649561952,0,Ide,non-agent,git-hub
276,2.36666666667,2.07509452945,11.5832692653,1.129357775,2.17333333333,0.704444444444,6.74666666667,44.7355555556,3.977777777780001,0.333333333333,12.168888888900002,1.82666666667,10.595555555599999,34.7044444444,22.197777777800002,0,Ide,non-agent,git-hub
278,1.26388888889,1.5071153172799998,9.124608829349999,0.630208757292,1.51388888889,0.5,3.59722222222,20.013888888900002,2.77777777778,0.0694444444444,6.041666666669999,0.0277777777778,5.31944444444,19.4583333333,8.083333333330001,0,Finance,non-agent,git-hub
279,1.26470588235,1.33515203134,7.625329499310001,0.869654276337,1.20588235294,0.529411764706,2.55882352941,20.3823529412,3.9705882352900006,0.14705882352900002,11.5294117647,0.411764705882,10.1764705882,37.8529411765,4.05882352941,0,Finance,non-agent,git-hub
280,0.894736842105,1.33324789246,9.564980633400001,1.16968557758,0.526315789474,0.447368421053,3.42105263158,15.4210526316,2.31578947368,0.394736842105,4.21052631579,0.210526315789,3.71052631579,9.39473684211,1.3684210526299998,0,Finance,non-agent,git-hub
281,1.71212121212,1.78998212004,9.08631712346,1.5863353886700002,1.42803030303,0.8125,4.1098484848500005,18.176136363599998,3.69886363636,0.445075757576,8.759469696970001,1.38446969697,7.943181818180001,24.001893939400002,4.25568181818,0,Finance,non-agent,git-hub
282,0.7272727272730001,1.36457546896,5.70688480553,1.2483727625399998,0.574545454545,0.374545454545,4.41454545455,15.418181818199999,1.6545454545500002,0.203636363636,5.65090909091,0.654545454545,5.04727272727,10.3709090909,3.28,0,Finance,non-agent,git-hub
284,0.904761904762,2.31337221205,21.7679873425,2.1031413455,1.26984126984,0.603174603175,3.66666666667,41.6031746032,2.38095238095,0.126984126984,4.93650793651,0.349206349206,3.49206349206,18.6031746032,9.11111111111,0,Finance,non-agent,git-hub
285,1.42307692308,1.58520757021,11.406287835,1.49005205321,1.23076923077,0.384615384615,3.30769230769,30.3461538462,6.23076923077,0.346153846154,8.57692307692,1.7692307692299998,7.11538461538,30.8076923077,4.73076923077,0,Finance,non-agent,git-hub
286,1.16,1.55468398268,10.772437229400001,0.71270995671,1.16,0.4,1.68,18.92,3.76,0.0,4.2,1.2,3.48,16.28,1.4,0,Finance,non-agent,git-hub
287,0.945054945055,1.64232876734,9.427879413789999,1.85332990656,0.747252747253,0.7032967032969999,6.9560439560399985,19.4725274725,2.89010989011,0.263736263736,9.53846153846,1.92307692308,7.978021978019999,24.1978021978,13.9230769231,0,Finance,non-agent,git-hub
288,1.92446043165,2.07169857171,15.556418718699998,1.18257751431,2.11151079137,0.780575539568,2.6726618705000003,38.456834532399995,5.19064748201,0.15107913669099998,6.460431654680001,0.413669064748,4.42805755396,25.8021582734,5.91726618705,0,Finance,non-agent,git-hub
289,1.96774193548,2.12116190762,9.487759081510001,1.04446833714,1.69959677419,1.07862903226,5.389112903230001,21.8225806452,2.34475806452,0.35685483871,9.56653225806,0.147177419355,7.68951612903,30.042338709699997,7.707661290319999,0,Finance,non-agent,git-hub
290,2.84007897335,2.00657560853,12.2680404725,0.752444441383,2.6357354392900003,1.06219151037,2.79368213228,28.5676209279,4.00888450148,0.393879565647,6.36327739388,0.260612043435,3.22309970385,26.5666337611,7.608094768019999,0,Finance,non-agent,git-hub
291,3.17580340265,1.45521526509,7.494171565619999,1.15451886973,2.97164461248,1.06427221172,3.21550094518,18.8827977316,4.05103969754,0.476370510397,7.413988657839999,1.52741020794,4.20037807183,30.359168242,17.873345935699998,0,Finance,non-agent,git-hub
292,3.09944751381,1.77844586387,12.203152514600001,1.02190673544,3.07182320442,1.10128913444,3.49355432781,28.460405156500002,3.71454880295,0.364640883978,7.65561694291,1.49171270718,5.25230202578,29.0755064457,16.0699815838,0,Finance,non-agent,git-hub
293,1.52727272727,1.34305814061,8.28968097945,0.672162162258,1.45454545455,0.127272727273,3.72727272727,17.5454545455,3.70909090909,0.0909090909091,7.109090909089999,0.363636363636,6.49090909091,17.1272727273,4.29090909091,0,Finance,non-agent,git-hub
295,0.45766590389,1.27550018634,4.79700008782,0.667528730798,0.448512585812,0.183066361556,47.7414187643,57.89244851260001,3.00686498856,0.06636155606409999,69.36384439359999,0.0594965675057,66.9496567506,99.2105263158,52.9771167048,0,Finance,non-agent,git-hub
296,1.00819672131,1.59435021837,8.02613590847,1.90092099925,2.15573770492,0.22131147541,21.795081967199998,20.9672131148,2.44672131148,0.16803278688499998,29.512295081999998,1.97131147541,28.901639344299998,106.168032787,278.62295082,0,Finance,non-agent,git-hub
297,1.42142857143,2.58123194358,17.089103161300002,0.77562670693,1.37857142857,0.992857142857,3.87142857143,32.2357142857,2.03571428571,0.135714285714,5.8928571428600005,0.17857142857099995,4.99285714286,14.957142857100001,5.75714285714,0,Finance,non-agent,git-hub
298,1.35897435897,1.34214535465,5.98778305028,1.22911532912,0.974358974359,0.7948717948720001,6.02564102564,12.8205128205,3.4615384615400004,0.461538461538,9.38461538462,0.025641025641,8.666666666669999,23.2820512821,6.692307692309999,0,Finance,non-agent,git-hub
299,1.0,2.08518516321,16.4718471345,1.18173995254,1.01612903226,0.7741935483869999,3.27419354839,40.1774193548,5.77419354839,0.0645161290323,6.516129032259999,1.20967741935,5.2258064516100005,19.7419354839,6.9677419354799985,0,Finance,non-agent,git-hub
300,1.95316565481,1.4639944180899995,7.42582334171,1.3834248438,1.89592367736,0.722463139636,6.92888117953,26.724197745,4.21075455334,0.303555941023,11.4813529922,1.91847354727,9.666955767560001,39.4015611448,22.7432784042,0,Finance,non-agent,git-hub
301,2.2095238095200003,1.98410059914,14.4569772258,0.8526549244410001,1.91904761905,0.8619047619050001,2.3095238095200004,23.519047619000002,2.30476190476,0.552380952381,4.71428571429,0.404761904762,3.85714285714,18.9857142857,4.67619047619,0,Finance,non-agent,git-hub
302,1.0857142857100002,2.99711364315,14.809355901400002,1.86299508737,1.42857142857,0.0285714285714,1.68571428571,46.571428571400006,6.77142857143,0.0,8.91428571429,0.0,3.77142857143,36.9428571429,3.11428571429,0,Finance,non-agent,git-hub
303,0.824561403509,1.5962031146200002,9.22851491474,1.23658183921,0.754385964912,0.508771929825,2.94736842105,22.052631578899998,5.38596491228,0.0701754385965,6.52631578947,0.736842105263,6.087719298250001,19.7894736842,1.9298245614,0,Finance,non-agent,git-hub
304,1.6444444444400002,2.32105362569,18.189470118699997,1.80787281827,2.1037037037,0.8,1.7037037037,41.3555555556,5.88888888889,0.0,7.1111111111100005,0.0962962962963,5.85925925926,35.3925925926,3.04444444444,0,Finance,non-agent,git-hub
305,3.4068550497099994,1.48119276377,10.367869129299999,0.8133702657269999,3.02799581371,0.735740450026,5.697540554680001,48.481423338599996,5.61433804291,0.284144427002,10.1221873365,0.444531658817,8.205913134480001,38.3733647305,15.007064364200001,0,Finance,non-agent,git-hub
306,1.16363636364,1.5623789975100002,9.45921452879,1.13246463875,2.1090909090900003,0.236363636364,3.56363636364,26.4,16.781818181800002,0.145454545455,5.909090909090001,15.8909090909,5.50909090909,34.8181818182,5.87272727273,0,Education,non-agent,git-hub
307,2.62096774194,1.30695152576,5.585173683119999,0.902843014319,2.43346774194,1.0,4.90725806452,14.7116935484,3.7439516129,0.4375,7.506048387100001,0.447580645161,6.18951612903,23.310483871,6.457661290319999,0,Education,non-agent,git-hub
308,1.80927835052,1.60457880604,10.675891183300001,0.853693756743,1.84020618557,0.6701030927839999,2.68556701031,25.8195876289,2.10824742268,0.231958762887,5.8247422680400005,0.14948453608200002,4.95360824742,19.2577319588,5.64432989691,0,Education,non-agent,git-hub
